step,dfa_loss,bp_loss,grad_alignment,val_loss,gate_participation_l1,gate_participation_unit_l1,gate_strength_sq_l1,saturation_frac_l1,gate_saturation_frac_low_g_l1,teacher_reff_l1,gate_cv_l1,feedback_signal_norm_l1,angular_update_l1,weight_alignment_l1,param_grad_alignment_l1,feature_movement_l1,feature_path_l1,selected_loss_response_l1,residual_loss_response_l1,gate_participation_l2,gate_participation_unit_l2,gate_strength_sq_l2,saturation_frac_l2,gate_saturation_frac_low_g_l2,teacher_reff_l2,gate_cv_l2,feedback_signal_norm_l2,angular_update_l2,weight_alignment_l2,param_grad_alignment_l2,feature_movement_l2,feature_path_l2,selected_loss_response_l2,residual_loss_response_l2,gate_participation_l3,gate_participation_unit_l3,gate_strength_sq_l3,saturation_frac_l3,gate_saturation_frac_low_g_l3,teacher_reff_l3,gate_cv_l3,feedback_signal_norm_l3,angular_update_l3,weight_alignment_l3,param_grad_alignment_l3,feature_movement_l3,feature_path_l3,selected_loss_response_l3,residual_loss_response_l3
1063,1.7947988510131836,1.7947988510131836,0.004199107563707218,,0.8470697402954102,0.8470697402954102,0.4214901328086853,0.008541666902601719,0.008541666902601719,266.5417175292969,0.3291334807872772,0.44997279692953407,36.90125274658203,7.641709771633032e-07,0.14093793608092775,0.1381153551310247,0.1381153551310247,,,0.7906484603881836,0.7906484603881836,0.26203370094299316,0.025937501341104507,0.025937501341104507,253.3997802734375,0.40274110436439514,0.36814299311151344,54.39013671875,5.150305355527962e-07,-0.005794771313756994,0.4210248331228027,0.4210248331228027,,,0.7712966203689575,0.7712966203689575,0.22275099158287048,0.04208333417773247,0.04208333417773247,249.2668914794922,0.42827218770980835,0.33296657157053605,74.09131622314453,3.052700492389704e-07,-0.024259704669017057,0.794605495561426,0.794605495561426,,
1064,1.8687574863433838,1.8687574863433838,0.04852340690896259,,0.8413233757019043,0.8413233757019043,0.4184461236000061,0.010781249962747097,0.010781249962747097,264.7257385253906,0.3393097519874573,0.4622477794789579,35.881683349609375,7.64558592436515e-07,0.21499760696767314,0.138127141693028,0.138127141693028,,,0.7885835766792297,0.7885835766792297,0.2635369896888733,0.025338541716337204,0.025338541716337204,252.35963439941406,0.4112371802330017,0.38568903880302147,54.17041778564453,5.153584083927853e-07,0.08235192537876376,0.42107494737615186,0.42107494737615186,,,0.772251307964325,0.772251307964325,0.22671310603618622,0.04057291895151138,0.04057291895151138,248.71315002441406,0.433875173330307,0.34404734408526544,66.45836639404297,3.0551530016964534e-07,-0.005509722744013161,0.7947248410997662,0.7947248410997662,,
1065,1.828047513961792,1.828047513961792,0.08731719386943407,,0.8533468246459961,0.8533468246459961,0.43786346912384033,0.005677083507180214,0.005677083507180214,268.2662353515625,0.3176162838935852,0.46917145675538424,22.615497589111328,7.650153293070616e-07,0.2115497583466652,0.13813976765946218,0.13813976765946218,,,0.7907559871673584,0.7907559871673584,0.2690677344799042,0.022161459550261497,0.022161459550261497,253.5208740234375,0.4034387171268463,0.3892004204356972,35.57502746582031,5.157921805221122e-07,0.08024085592810831,0.4211329101556835,0.4211329101556835,,,0.7746094465255737,0.7746094465255737,0.22388474643230438,0.03986979275941849,0.03986979275941849,250.13404846191406,0.4255638122558594,0.3371169702311986,42.55180358886719,3.0577342613469227e-07,0.06481635193566669,0.7948485756544394,0.7948485756544394,,
1066,1.9071261882781982,1.9071261882781982,0.06258608154901334,,0.8496649265289307,0.8496649265289307,0.43660858273506165,0.007005208637565374,0.007005208637565374,266.8971862792969,0.32520902156829834,0.4810024017002148,40.563446044921875,7.654843443560821e-07,0.21430239647466923,0.1381428925374702,0.1381428925374702,,,0.7959933280944824,0.7959933280944824,0.27834993600845337,0.022213542833924294,0.022213542833924294,253.60794067382812,0.40169888734817505,0.4050724385178498,61.64287185668945,5.161425633559702e-07,0.0762069677983611,0.4211493254704029,0.4211493254704029,,,0.7809398770332336,0.7809398770332336,0.23343969881534576,0.03929687663912773,0.03929687663912773,250.41522216796875,0.4272192418575287,0.3630082754048774,81.67298889160156,3.060362985252141e-07,0.021913398692349408,0.7948837077638738,0.7948837077638738,,
1067,1.7591166496276855,1.7591166496276855,0.0947174440512962,,0.8507869243621826,0.8507869243621826,0.4274905025959015,0.00807291641831398,0.00807291641831398,267.25146484375,0.3253646790981293,0.4486188813048315,21.037227630615234,7.659368179702142e-07,0.22110298719285945,0.13815822184984722,0.13815822184984722,,,0.7991161346435547,0.7991161346435547,0.2724147140979767,0.024921875447034836,0.024921875447034836,254.4825439453125,0.4005075991153717,0.3715770526325958,34.47956085205078,5.165821335140208e-07,0.1321049067322767,0.4212286099616225,0.4212286099616225,,,0.7769041657447815,0.7769041657447815,0.2311321347951889,0.040807291865348816,0.040807291865348816,250.13177490234375,0.42902272939682007,0.33300036592746607,48.07142639160156,3.062924633923103e-07,0.0532806289820025,0.7950644913528545,0.7950644913528545,,
1068,1.7406299114227295,1.7406299114227295,0.06868684031570334,,0.8431768417358398,0.8431768417358398,0.4167036712169647,0.010182292200624943,0.010182292200624943,265.4875183105469,0.33586129546165466,0.44382541652272506,25.212203979492188,7.663114161005069e-07,0.21283009128479694,0.13816146111289862,0.13816146111289862,,,0.7929604053497314,0.7929604053497314,0.26166704297065735,0.026510417461395264,0.026510417461395264,253.8482208251953,0.40326789021492004,0.3654262071361937,39.080657958984375,5.169912355995621e-07,0.06950593565299662,0.42124626919072783,0.42124626919072783,,,0.7794986963272095,0.7794986963272095,0.22270792722702026,0.043177083134651184,0.043177083134651184,250.81100463867188,0.42285779118537903,0.3279715865217593,53.35359191894531,3.0656937610729074e-07,0.031162132250135262,0.7951098891229472,0.7951098891229472,,
1069,1.6871166229248047,1.6871166229248047,0.03553949948435558,,0.8349403142929077,0.8349403142929077,0.4015348255634308,0.012708333320915699,0.012708333320915699,262.95648193359375,0.34964215755462646,0.4294252439122117,39.702823638916016,7.668180614928133e-07,0.1399238356237556,0.1381666250885113,0.1381666250885113,,,0.7827465534210205,0.7827465534210205,0.25615841150283813,0.03158854320645332,0.03158854320645332,251.1983184814453,0.41882258653640747,0.35894423144890475,72.46530151367188,5.173306476535799e-07,0.042755128608168,0.4212714848367629,0.4212714848367629,,,0.7679122686386108,0.7679122686386108,0.2215224802494049,0.04364583268761635,0.04364583268761635,248.5507354736328,0.4367463290691376,0.3175369558821575,78.6204605102539,3.0683139584652963e-07,0.010467004186122692,0.7951687111528493,0.7951687111528493,,
1070,1.7338656187057495,1.7338656187057495,0.03699796456346416,1.7832562923431396,0.8466835021972656,0.8466835021972656,0.42338424921035767,0.007500000298023224,0.007500000298023224,266.4828796386719,0.32887277007102966,0.43764622737212366,24.72798728942871,7.67288213410211e-07,0.1380456357513413,0.13818000948535597,0.13818000948535597,,,0.7866531610488892,0.7866531610488892,0.2654499113559723,0.026640625670552254,0.026640625670552254,252.5312957763672,0.40959206223487854,0.3607547991616629,36.95307540893555,5.177046205062652e-07,0.023481015101414426,0.42133514397671357,0.42133514397671357,,,0.7722107768058777,0.7722107768058777,0.22546641528606415,0.041875001043081284,0.041875001043081284,249.09341430664062,0.43441343307495117,0.3208835510912084,56.60496520996094,3.07112202335702e-07,0.023715453756026475,0.7952960184901099,0.7952960184901099,,
1071,1.8528633117675781,1.8528633117675781,0.07166404274068931,,0.852666974067688,0.852666974067688,0.42690837383270264,0.008958333171904087,0.008958333171904087,268.2527160644531,0.3196331858634949,0.47344480769621383,26.40144157409668,7.676464974792907e-07,0.2184744710058377,0.1381846396894592,0.1381846396894592,,,0.7959665060043335,0.7959665060043335,0.2646837830543518,0.025208333507180214,0.025208333507180214,254.99684143066406,0.39750632643699646,0.38885293813661825,43.42201232910156,5.180973516871745e-07,0.06648793260504467,0.4213573306270624,0.4213573306270624,,,0.7793358564376831,0.7793358564376831,0.22286227345466614,0.041744790971279144,0.041744790971279144,251.15435791015625,0.4214509427547455,0.34487585090032424,56.65226745605469,3.0736751455151534e-07,0.03891597128344995,0.7953603113837008,0.7953603113837008,,
1072,1.7512617111206055,1.7512617111206055,0.05400926167471715,,0.8518222570419312,0.8518222570419312,0.4302968382835388,0.005807291716337204,0.005807291716337204,267.5230712890625,0.3213467299938202,0.45243090812669345,32.96270751953125,7.68078848523146e-07,0.15234171846123126,0.13819036937777962,0.13819036937777962,,,0.7947012782096863,0.7947012782096863,0.2695198059082031,0.023359375074505806,0.023359375074505806,253.8319854736328,0.4024774730205536,0.37251083587753797,48.4287109375,5.18516571901273e-07,0.053061645960280165,0.421392955594603,0.421392955594603,,,0.7795120477676392,0.7795120477676392,0.2297692745923996,0.040156252682209015,0.040156252682209015,250.1697235107422,0.4265424609184265,0.33220981936356714,56.722740173339844,3.0763638392272696e-07,0.030483155459973686,0.7954489788585776,0.7954489788585776,,
1073,1.8151264190673828,1.8151264190673828,0.05518841709004418,,0.8477774262428284,0.8477774262428284,0.4198351502418518,0.007708333432674408,0.007708333432674408,266.64276123046875,0.3288365304470062,0.46030304661184385,46.66740417480469,7.685342211516399e-07,0.19398475811160115,0.13819957868988014,0.13819957868988014,,,0.7972323894500732,0.7972323894500732,0.2614472508430481,0.02773437649011612,0.02773437649011612,254.68382263183594,0.398538738489151,0.38094642129067385,72.36939239501953,5.188332465877465e-07,0.08387631797876383,0.4214326128368618,0.4214326128368618,,,0.7848931550979614,0.7848931550979614,0.22688090801239014,0.04242187738418579,0.04242187738418579,251.75051879882812,0.4212138056755066,0.349869045003918,107.36994934082031,3.079239547787438e-07,0.01624792297823165,0.7955185949044842,0.7955185949044842,,
1074,1.7957429885864258,1.7957429885864258,0.11544278978811412,,0.8435173630714417,0.8435173630714417,0.41588330268859863,0.008671875111758709,0.008671875111758709,265.6037292480469,0.335662305355072,0.45235047132782547,32.9992561340332,7.690619554523437e-07,0.29498091579234054,0.1382205714609513,0.1382205714609513,,,0.7888052463531494,0.7888052463531494,0.2609243094921112,0.028697917237877846,0.028697917237877846,253.01171875,0.40990644693374634,0.37687447381574174,45.325965881347656,5.192761136640911e-07,0.11156461078495214,0.421518077666881,0.421518077666881,,,0.7728391289710999,0.7728391289710999,0.22467179596424103,0.042630210518836975,0.042630210518836975,249.79042053222656,0.4302002787590027,0.3300315628180357,49.26393127441406,3.0819947482996213e-07,0.08313375793568123,0.7957471176844247,0.7957471176844247,,
1075,1.6804559230804443,1.6804559230804443,0.09422785613694289,,0.8522894978523254,0.8522894978523254,0.4265385866165161,0.007630208507180214,0.007630208507180214,268.0629577636719,0.31938013434410095,0.43346713465494335,22.32338523864746,7.695991257605783e-07,0.22821679456787394,0.1382294561161787,0.1382294561161787,,,0.7933228015899658,0.7933228015899658,0.26586616039276123,0.025026042014360428,0.025026042014360428,254.1775360107422,0.39995452761650085,0.3599181552260991,35.74769973754883,5.197539962864539e-07,0.13307721815272308,0.42156122739287494,0.42156122739287494,,,0.7751176953315735,0.7751176953315735,0.22473593056201935,0.041328124701976776,0.041328124701976776,249.86428833007812,0.42722418904304504,0.3233221565593103,46.58464813232422,3.08499068069068e-07,0.05339242171459047,0.7958233400146066,0.7958233400146066,,
1076,1.8805205821990967,1.8805205821990967,0.04991641623063166,,0.8415176272392273,0.8415176272392273,0.41889816522598267,0.009661458432674408,0.009661458432674408,264.8795471191406,0.3395158350467682,0.46668266588856944,31.22516441345215,7.700317041781091e-07,0.18496703754671118,0.1382323627675099,0.1382323627675099,,,0.7919247150421143,0.7919247150421143,0.26771852374076843,0.027161458507180214,0.027161458507180214,252.89569091796875,0.40887773036956787,0.3907822143681318,49.64344024658203,5.200155328566325e-07,0.08357127945325844,0.42157715494289133,0.42157715494289133,,,0.7803196907043457,0.7803196907043457,0.23105937242507935,0.04216146096587181,0.04216146096587181,250.09552001953125,0.4279409945011139,0.3515601255261022,64.21231079101562,3.0871905210005934e-07,0.004869694047157769,0.7958656060128148,0.7958656060128148,,
1077,1.819016456604004,1.819016456604004,0.11267818218111969,,0.8394063711166382,0.8394063711166382,0.40670838952064514,0.008880208246409893,0.008880208246409893,264.00494384765625,0.3407551050186157,0.4520585472630082,31.677963256835938,7.704820177423244e-07,0.3118677604676775,0.13824196552785784,0.13824196552785784,,,0.789569616317749,0.789569616317749,0.2592370808124542,0.029140625149011612,0.029140625149011612,252.4673614501953,0.40835100412368774,0.380830321322511,54.785743713378906,5.203984301260789e-07,0.15811302116127257,0.4216305717853597,0.4216305717853597,,,0.7758981585502625,0.7758981585502625,0.22391267120838165,0.04257812723517418,0.04257812723517418,250.09793090820312,0.42558911442756653,0.34192888953540734,67.82374572753906,3.089957090196549e-07,0.05199363009577412,0.7960022583637082,0.7960022583637082,,
1078,1.7340515851974487,1.7340515851974487,0.1265302563252274,,0.8379212617874146,0.8379212617874146,0.4097035229206085,0.011093750596046448,0.011093750596046448,264.0083312988281,0.34266313910484314,0.4442336741572508,29.7194766998291,7.709452347626211e-07,0.31061385644664685,0.13825000241742808,0.13825000241742808,,,0.7834067344665527,0.7834067344665527,0.2610754370689392,0.028854167088866234,0.028854167088866234,251.5864715576172,0.41706788539886475,0.3742205266561882,37.37218475341797,5.208267452871951e-07,0.18085915124889523,0.42168160594834386,0.42168160594834386,,,0.7724112272262573,0.7724112272262573,0.22628934681415558,0.043541666120290756,0.043541666120290756,249.21578979492188,0.4333111345767975,0.33165384768504086,50.10816192626953,3.0924582006264245e-07,0.05766913795924568,0.796121568712633,0.796121568712633,,
1079,1.7481579780578613,1.7481579780578613,0.03870281081477445,,0.8437089323997498,0.8437089323997498,0.41671958565711975,0.010833333246409893,0.010833333246409893,265.8541259765625,0.33578890562057495,0.43997309343424723,27.492237091064453,7.713434797551599e-07,0.17946131965954917,0.13825858170829772,0.13825858170829772,,,0.7882758378982544,0.7882758378982544,0.26413676142692566,0.02848958410322666,0.02848958410322666,252.8772430419922,0.409551739692688,0.36891029632162525,42.43891906738281,5.212197606851987e-07,0.04556319265019861,0.4217154227812034,0.4217154227812034,,,0.7619333267211914,0.7619333267211914,0.22104543447494507,0.04221354424953461,0.04221354424953461,247.36058044433594,0.43744364380836487,0.3244937267108771,52.10116958618164,3.0949692586546007e-07,-0.0036014853655978066,0.7961947381386455,0.7961947381386455,,
1080,1.6446179151535034,1.6446179151535034,0.1373508426321311,1.7712328433990479,0.8442461490631104,0.8442461490631104,0.41580846905708313,0.008776041679084301,0.008776041679084301,265.9078674316406,0.332983136177063,0.42752131344839567,36.102535247802734,7.717863468315045e-07,0.23176365683970931,0.1382669000475885,0.1382669000475885,,,0.789390504360199,0.789390504360199,0.26039430499076843,0.027552083134651184,0.027552083134651184,253.00509643554688,0.4082828164100647,0.3560853378666788,72.59484100341797,5.217275997893012e-07,0.17405703971645362,0.42175420246841333,0.42175420246841333,,,0.7689824104309082,0.7689824104309082,0.21980270743370056,0.04182291775941849,0.04182291775941849,249.44595336914062,0.42971155047416687,0.3116413590079137,86.00834655761719,3.09755250782473e-07,0.11439830871010707,0.7962741748052767,0.7962741748052767,,
1081,1.7751150131225586,1.7751150131225586,0.052934528161953785,,0.8510597944259644,0.8510597944259644,0.42421194911003113,0.009166667237877846,0.009166667237877846,267.48211669921875,0.32527369260787964,0.4559528407625121,39.22804260253906,7.72228816003917e-07,0.21151779537635712,0.13827986172939916,0.13827986172939916,,,0.7912988066673279,0.7912988066673279,0.2675832509994507,0.02640625089406967,0.02640625089406967,253.32125854492188,0.40347161889076233,0.37839576494786614,59.8393669128418,5.221402830102306e-07,0.023890054690179505,0.42182738863036784,0.42182738863036784,,,0.7799217700958252,0.7799217700958252,0.2240924835205078,0.03994791582226753,0.03994791582226753,250.28497314453125,0.4222201704978943,0.33197080604882817,77.33844757080078,3.100414573964372e-07,0.028970573974180253,0.7964317839786388,0.7964317839786388,,
1082,1.7060728073120117,1.7060728073120117,0.04293775079722402,,0.8466871380805969,0.8466871380805969,0.42938894033432007,0.0072395834140479565,0.0072395834140479565,266.32916259765625,0.3283182978630066,0.44900615373384417,24.6187686920166,7.726690114395751e-07,0.17969263478394534,0.13829369752603787,0.13829369752603787,,,0.7937399744987488,0.7937399744987488,0.26487529277801514,0.026250001043081284,0.026250001043081284,253.6981658935547,0.4048342704772949,0.3698614439481237,34.91950225830078,5.225430186328595e-07,0.04409142691968385,0.42188649021918817,0.42188649021918817,,,0.7776647210121155,0.7776647210121155,0.2240273654460907,0.04322916641831398,0.04322916641831398,250.15158081054688,0.428125262260437,0.3286945833053891,46.04864501953125,3.103121741787618e-07,0.007244295281770248,0.7965526503616174,0.7965526503616174,,
1083,1.803011178970337,1.803011178970337,0.06355919541980525,,0.8509746193885803,0.8509746193885803,0.42974427342414856,0.006874999962747097,0.006874999962747097,267.36212158203125,0.3218229115009308,0.4628682641176605,25.73349380493164,7.730491233814973e-07,0.16831563608487926,0.13829927201283615,0.13829927201283615,,,0.7916054725646973,0.7916054725646973,0.2721904516220093,0.024166667833924294,0.024166667833924294,253.3760986328125,0.4047450125217438,0.384852200199503,40.94142532348633,5.228897066444915e-07,0.06775939136411378,0.4219130151855675,0.4219130151855675,,,0.7777491211891174,0.7777491211891174,0.2282954901456833,0.040703125298023224,0.040703125298023224,250.35897827148438,0.4276311695575714,0.3455008518355751,52.2957649230957,3.1058036142894707e-07,0.04239228406859402,0.7966139381279158,0.7966139381279158,,
1084,1.9027142524719238,1.9027142524719238,0.12923779115932005,,0.847204327583313,0.847204327583313,0.42617303133010864,0.0078125,0.0078125,266.18011474609375,0.3317928612232208,0.4855326754076127,30.589401245117188,7.734452651675383e-07,0.26592812761831053,0.13830541969512422,0.13830541969512422,,,0.7899194359779358,0.7899194359779358,0.2724094092845917,0.02630208432674408,0.02630208432674408,252.80406188964844,0.4091338813304901,0.4058184450537211,43.12985610961914,5.23267260632565e-07,0.19529723797697604,0.4219387964579592,0.4219387964579592,,,0.7756518125534058,0.7756518125534058,0.23178787529468536,0.04005208611488342,0.04005208611488342,249.86024475097656,0.4303519129753113,0.3558778607605957,55.34319305419922,3.1082609552868234e-07,0.06919054445637353,0.7966711002006877,0.7966711002006877,,
1085,1.811753273010254,1.811753273010254,0.06231222330709474,,0.8485403656959534,0.8485403656959534,0.4265720546245575,0.008567708544433117,0.008567708544433117,266.9039306640625,0.32601433992385864,0.4627150993709293,35.790096282958984,7.738232739029627e-07,0.22449822228080846,0.13831344625621858,0.13831344625621858,,,0.790705680847168,0.790705680847168,0.26461341977119446,0.026458334177732468,0.026458334177732468,253.1822509765625,0.40466269850730896,0.3857143067035371,60.81944274902344,5.235883122622909e-07,0.11373019961078781,0.42197192435087005,0.42197192435087005,,,0.7753185033798218,0.7753185033798218,0.22504675388336182,0.04278646036982536,0.04278646036982536,250.0757293701172,0.42857688665390015,0.3440526779872233,78.92806243896484,3.1110346299101366e-07,0.012224500771203229,0.7967579607244316,0.7967579607244316,,
1086,1.6963599920272827,1.6963599920272827,0.052928922141172396,,0.837129533290863,0.837129533290863,0.41670680046081543,0.01106770895421505,0.01106770895421505,263.8315124511719,0.34502092003822327,0.42996038611958876,44.33536911010742,7.742394814158615e-07,0.19011548324838767,0.1383285047233978,0.1383285047233978,,,0.785354733467102,0.785354733467102,0.26301538944244385,0.029505208134651184,0.029505208134651184,251.4275665283203,0.4169174134731293,0.35993240492038064,64.32366943359375,5.24010090430238e-07,0.052537724430331105,0.422046585985434,0.422046585985434,,,0.7620158791542053,0.7620158791542053,0.2260945737361908,0.0442708358168602,0.0442708358168602,247.13893127441406,0.4448535144329071,0.32057601465642693,78.28440856933594,3.113634932105924e-07,0.014455804264056788,0.7969455341775867,0.7969455341775867,,
1087,1.817198395729065,1.817198395729065,0.16779233432220164,,0.8466687202453613,0.8466687202453613,0.4279376268386841,0.006874999962747097,0.006874999962747097,266.2449951171875,0.32823997735977173,0.45821971016100754,28.830366134643555,7.746371011307929e-07,0.30903724456886356,0.13834840321315292,0.13834840321315292,,,0.7956923246383667,0.7956923246383667,0.27037379145622253,0.024531250819563866,0.024531250819563866,253.6484375,0.40185558795928955,0.3874191697169117,42.40283966064453,5.243742293714604e-07,0.22831374202865,0.422140304243124,0.422140304243124,,,0.7826769351959229,0.7826769351959229,0.2296655774116516,0.040156252682209015,0.040156252682209015,250.77980041503906,0.42142900824546814,0.34095882018371537,54.54510498046875,3.115919184892846e-07,0.11099547711047339,0.7971353383278601,0.7971353383278601,,
1088,1.7652552127838135,1.7652552127838135,0.04625612143106906,,0.8387628197669983,0.8387628197669983,0.4109624922275543,0.007760416716337204,0.007760416716337204,263.96429443359375,0.3396310806274414,0.44587951384677055,25.271224975585938,7.750610393486568e-07,0.17258544255118483,0.13835590937521228,0.13835590937521228,,,0.7813388705253601,0.7813388705253601,0.256195068359375,0.02851562574505806,0.02851562574505806,251.17759704589844,0.41954508423805237,0.36751047799321246,47.03459167480469,5.247393346508034e-07,0.08963172584142266,0.42217924369908044,0.42217924369908044,,,0.77467942237854,0.77467942237854,0.22203156352043152,0.04494791850447655,0.04494791850447655,249.6630096435547,0.4329723119735718,0.3281959997398983,59.80194854736328,3.1186999649435165e-07,0.005082757106815148,0.7972376109355673,0.7972376109355673,,
1089,1.8776264190673828,1.8776264190673828,0.07720799978517484,,0.8478198051452637,0.8478198051452637,0.4184187352657318,0.009557291865348816,0.009557291865348816,266.6979675292969,0.3310237228870392,0.45949241031502336,39.71028518676758,7.753743034299987e-07,0.21232121498709364,0.13836131595692872,0.13836131595692872,,,0.7920758128166199,0.7920758128166199,0.26351669430732727,0.028020834550261497,0.028020834550261497,253.6981658935547,0.4059959948062897,0.3795559080904941,61.002357482910156,5.250771550890931e-07,0.06713564938211815,0.4222068678579647,0.4222068678579647,,,0.7803828120231628,0.7803828120231628,0.22696833312511444,0.043541666120290756,0.043541666120290756,250.81520080566406,0.42506512999534607,0.3416546802544647,72.93273162841797,3.1211530426844547e-07,0.05738607611909352,0.7972981193409647,0.7972981193409647,,
1090,1.8340351581573486,1.8340351581573486,0.055883368807386584,1.7587708234786987,0.8470258712768555,0.8470258712768555,0.42828792333602905,0.007916666567325592,0.007916666567325592,266.2829284667969,0.3289211690425873,0.46162573749661795,26.45745277404785,7.757258799756528e-07,0.1684300261886692,0.13837648279910417,0.13837648279910417,,,0.7925413846969604,0.7925413846969604,0.2701093554496765,0.024817708879709244,0.024817708879709244,253.150390625,0.40727436542510986,0.3823958799475265,43.256858825683594,5.254818802313821e-07,0.0701436122249775,0.4222776238557334,0.4222776238557334,,,0.7739620804786682,0.7739620804786682,0.2334115207195282,0.041588541120290756,0.041588541120290756,249.06622314453125,0.43419748544692993,0.3471254337844454,55.479644775390625,3.1236598374562163e-07,0.02195196474083388,0.7974533515692712,0.7974533515692712,,
1091,1.6848890781402588,1.6848890781402588,0.1260872629293018,,0.8481695055961609,0.8481695055961609,0.41673362255096436,0.006041666958481073,0.006041666958481073,266.98248291015625,0.3244939148426056,0.43474606418350853,30.02836036682129,7.761723850308044e-07,0.29384848914933165,0.13838266905395097,0.13838266905395097,,,0.7935200929641724,0.7935200929641724,0.25785231590270996,0.02812500111758709,0.02812500111758709,254.3932647705078,0.40046602487564087,0.36253745148972205,44.358306884765625,5.25939299222955e-07,0.16099189444751458,0.4223120582829783,0.4223120582829783,,,0.7753572463989258,0.7753572463989258,0.22158180177211761,0.04351562634110451,0.04351562634110451,250.55963134765625,0.42623281478881836,0.3220224948935732,53.11399841308594,3.12646591282828e-07,0.0765173642269422,0.7975321615888383,0.7975321615888383,,
1092,1.7517549991607666,1.7517549991607666,0.15356948022756814,,0.8443113565444946,0.8443113565444946,0.42778345942497253,0.006979166995733976,0.006979166995733976,265.5932312011719,0.33335092663764954,0.45967641046577373,29.474178314208984,7.765542022752925e-07,0.265261911446825,0.1383912291254743,0.1383912291254743,,,0.7903572916984558,0.7903572916984558,0.2682476043701172,0.024947917088866234,0.024947917088866234,253.0926971435547,0.40868645906448364,0.3846250616299986,47.32444763183594,5.263651701170602e-07,0.19462630402668515,0.42234715318948074,0.42234715318948074,,,0.7720704078674316,0.7720704078674316,0.2285352647304535,0.04143229126930237,0.04143229126930237,249.33013916015625,0.431482195854187,0.34205429463180326,61.68965148925781,3.129001981960755e-07,0.11579158736829534,0.7976075228448342,0.7976075228448342,,
1093,1.7212209701538086,1.7212209701538086,0.15823787747647153,,0.8457501530647278,0.8457501530647278,0.4198397994041443,0.009687500074505806,0.009687500074505806,266.1207275390625,0.33361512422561646,0.44495503573006134,31.218427658081055,7.7704282830382e-07,0.3575904297600188,0.13840002422761083,0.13840002422761083,,,0.7944461107254028,0.7944461107254028,0.26632821559906006,0.027552083134651184,0.027552083134651184,253.99278259277344,0.4043612778186798,0.3684450009763824,44.24580383300781,5.268135510050342e-07,0.1683042896300709,0.42238619992792087,0.42238619992792087,,,0.7814773321151733,0.7814773321151733,0.22774940729141235,0.0436197929084301,0.0436197929084301,250.86148071289062,0.42324239015579224,0.3304037679473572,58.5872802734375,3.131459607175202e-07,0.10492252372041382,0.7977030166645678,0.7977030166645678,,
1094,1.7194846868515015,1.7194846868515015,0.13060074289667503,,0.8465308547019958,0.8465308547019958,0.42245280742645264,0.009973958134651184,0.009973958134651184,266.15802001953125,0.3307613134384155,0.44478049644190776,28.885833740234375,7.775111043883953e-07,0.2987314222670072,0.13841068241152313,0.13841068241152313,,,0.7905889749526978,0.7905889749526978,0.2674878239631653,0.027291666716337204,0.027291666716337204,252.78622436523438,0.40771281719207764,0.3674371271078943,44.70895767211914,5.272748921925086e-07,0.15779775741240512,0.4224388839874379,0.4224388839874379,,,0.7790100574493408,0.7790100574493408,0.22659271955490112,0.0422656275331974,0.0422656275331974,250.3117218017578,0.42748120427131653,0.3265138739436288,57.25633239746094,3.134428538942302e-07,0.08488487614383897,0.7978334857215411,0.7978334857215411,,
1095,1.7229963541030884,1.7229963541030884,0.14915643066081244,,0.8505750298500061,0.8505750298500061,0.42759695649147034,0.006119791883975267,0.006119791883975267,267.2445983886719,0.3208191990852356,0.4439339633742469,28.26140594482422,7.780005262247869e-07,0.273376203956549,0.138420634223969,0.138420634223969,,,0.79380863904953,0.79380863904953,0.26296260952949524,0.023333333432674408,0.023333333432674408,253.70663452148438,0.4028834402561188,0.36223645589821735,55.23621368408203,5.277641434986435e-07,0.18459705355779266,0.42248314121174224,0.42248314121174224,,,0.7792896628379822,0.7792896628379822,0.22062110900878906,0.04138020798563957,0.04138020798563957,250.28175354003906,0.4232722818851471,0.320740684279279,63.222564697265625,3.137132864594605e-07,0.10378454793708447,0.7979385963618162,0.7979385963618162,,
1096,1.7123019695281982,1.7123019695281982,0.1518848562449261,,0.8502802848815918,0.8502802848815918,0.4274088144302368,0.008802083320915699,0.008802083320915699,267.2098083496094,0.32206836342811584,0.44386804880479697,27.100730895996094,7.783693263263558e-07,0.33048482005230584,0.1384277276909962,0.1384277276909962,,,0.7920283079147339,0.7920283079147339,0.2660706639289856,0.027916667982935905,0.027916667982935905,253.50733947753906,0.4039647877216339,0.37177802782899305,46.18463897705078,5.281967219161743e-07,0.1877265276185758,0.42253716719615836,0.42253716719615836,,,0.7690798044204712,0.7690798044204712,0.22788101434707642,0.04312499985098839,0.04312499985098839,248.8747100830078,0.4339286684989929,0.33175254433805657,56.484737396240234,3.1397610200656345e-07,0.10043338693664679,0.7980608695083902,0.7980608695083902,,
